id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy,curator,is_ppi
1098,CPI-SC01610499E,871,1615,PMID:9208871,curated,RVentoTormo,True
1099,CPI-SC04BFAF330,871,1492,5t5w;PDB,curated,RVentoTormo,True
1100,CPI-SC033AB13AE,236,1467,PMID:18413366,curated,LGarciaAlonso,True
1101,CPI-SS0E41702C1,236,265,uniprot,curated,RVentoTormo,True
1102,CPI-SS0579FA162,180,265,PMID:27102148,curated,RVentoTormo,True
1103,CPI-SC0322BA9B5,236,1514,uniprot,curated,RVentoTormo,True
1104,CPI-SC06CB2F292,722,1514,uniprot,curated,RVentoTormo,True
1105,CPI-SS042A6F835,180,322,uniprot,curated,RVentoTormo,True
1106,CPI-SS00ABEE10B,838,987,uniprot,curated,LGarciaAlonso,True
1107,CPI-SS08EDE5442,841,987,uniprot,curated,LGarciaAlonso,True
1108,CPI-SS0327E1782,842,987,uniprot,curated,LGarciaAlonso,True
1109,CPI-SC0104DF8E5,437,1470,PDB:1j7v_partially,curated,RVentoTormo,True
1110,CPI-SC0409FF431,414,1471,uniprot,curated,RVentoTormo,True
1111,CPI-CC025CA2E0D,1472,1473,uniprot,curated,RVentoTormo,True
1112,CPI-SS066FBE098,548,787,PMID:26471366,curated,RVentoTormo,True
1113,CPI-SC0B433D463,548,1474,3bpo;PDB,curated,RVentoTormo,True
1114,CPI-SC023416061,241,1474,PDB:3bpn,curated,RVentoTormo,True
1115,CPI-SC0C6EBD4D8,581,1475,Need_expression_of_IL15RA_(Q13261)_in_other_cells._2z3q;PDB_partially,curated,RVentoTormo,True
1116,CPI-CC06B463FFC,1476,1478,uniprot,curated,RVentoTormo,True
1117,CPI-SC02A0FA6D4,933,1478,uniprot,curated,RVentoTormo,True
1118,CPI-SC0BB896AE4,1030,1479,uniprot,curated,RVentoTormo,True
1119,CPI-SC09CC14C07,777,1480,3wo3;PDB_partially,curated,RVentoTormo,True
1120,CPI-SC04A53DBF4,1047,1483,uniprot,curated,RVentoTormo,True
1121,CPI-SC011731570,1022,1483,uniprot,curated,RVentoTormo,True
1122,CPI-SC0BB766C68,752,1483,uniprot,curated,RVentoTormo,True
1123,CPI-SC0A7A5EEB3,194,1468,uniprot,curated,RVentoTormo,True
1124,CPI-SC0D5A18C2E,195,1468,4dep;PDB,curated,RVentoTormo,True
1125,CPI-SC06CA2BDAB,390,1468,1irPDB_partially,curated,RVentoTormo,True
1126,CPI-SC0629FB330,194,1469,low_affinity;uniprot,curated,RVentoTormo,True
1127,CPI-SC01BC018A0,195,1469,PDB:3o4o,curated,RVentoTormo,True
1128,CPI-SC0CEE7CCC6,390,1469,low_affinity,curated,RVentoTormo,True
1129,CPI-SC0114881C6,692,1481,2b5i;PDB,curated,RVentoTormo,True
1130,CPI-SC0DE80D39C,692,1482,3qaz;PDB,curated,RVentoTormo,True
1131,CPI-SC0047E083C,1022,1484,uniprot,curated,RVentoTormo,True
1132,CPI-SC0E9FD5822,752,1484,uniprot,curated,RVentoTormo,True
1133,CPI-SC01684BC2F,991,1485,3tgPDB:\w+_partially;uniprot,curated,RVentoTormo,True
1134,CPI-SC052CCA5BF,975,1486,3dgPDB:$4,curated,RVentoTormo,True
1135,CPI-CC08EF3C145,1487,1488,uniprot,curated,RVentoTormo,True
1136,CPI-SC0E7A581B3,979,1477,NA_IL17E_called_IL25,curated,RVentoTormo,True
1137,CPI-SC0F4F95585,1008,1489,PMID:25421700,curated,RVentoTormo,True
1138,CPI-CC0B5110FC9,1490,1491,uniprot,curated,RVentoTormo,True
1139,CPI-SC03898BCD9,280,1493,uniprot,curated,RVentoTormo,True
1140,CPI-SC0A2B4E2CE,138,1494,uniprot,curated,RVentoTormo,True
1141,CPI-CC0D8A77C69,1495,1496,uniprot,curated,RVentoTormo,True
1142,CPI-SC025EE7104,1025,1498,See_paper_Nold_Petry_et_al.;2015,curated,RVentoTormo,True
1143,CPI-SC0C7198849,241,1499,3qb7;PDB,curated,RVentoTormo,True
1144,CPI-SC0C37FB4AC,242,1500,3qt2;PDB_partially,curated,RVentoTormo,True
1145,CPI-SC0E81D7329,244,1501,1p9m;PDB,curated,RVentoTormo,True
1146,CPI-SC0089DC473,334,1502,3di2;PDB_partially,curated,RVentoTormo,True
1147,CPI-SC0527CE995,356,1503,uniprot,curated,RVentoTormo,True
1148,CPI-SS0DC001A77,675,475,PMID:22710174,curated,RVentoTormo,True
1149,CPI-SS052C4E19B,689,475,PMID:22710174,curated,RVentoTormo,True
1150,CPI-SS04BE14432,675,769,PMID:22710174,curated,RVentoTormo,True
1151,CPI-SS09CCC0451,689,769,PMID:22710174,curated,RVentoTormo,True
1152,CPI-SS05E4B1EBC,179,248,uniprot,curated,RVentoTormo,True
1153,CPI-SS06CF55F94,648,904,uniprot;reactome,curated,LGarciaAlonso,True
1154,CPI-SS018FB4D9F,223,904,uniprot;reactome,curated,LGarciaAlonso,True
1155,CPI-SS02754C0EA,905,904,uniprot;HMRbase;reactome,curated,LGarciaAlonso,True
1156,CPI-SS0D3A5646A,1156,904,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,JCranley,True
1157,CPI-SS063355A7A,1077,898,uniprot;reactome,curated,LGarciaAlonso,True
1158,CPI-SS08EEE96C2,154,898,uniprot,curated,LGarciaAlonso,True
1159,CPI-SS0C1348C3F,905,898,uniprot;HMRbase;reactome,curated,LGarciaAlonso,True
1160,CPI-SS015B87133,700,361,PMID:23086448,curated,RVentoTormo,True
1161,CPI-SS0EDD8CDD4,700,1346,Shilts screen - VALIDATED,curated,JShilts,True
1162,CPI-SS02EEA092C,1067,1346,Shilts screen - VALIDATED,curated,JShilts,True
1163,CPI-SS087B53ABF,688,959,PMC1237098;PMID:11590146,curated,RVentoTormo,True
1164,CPI-SS0F9D53834,959,959,PMID:16118203,curated,RVentoTormo,True
1165,CPI-SS0E292C126,751,1050,Induces_NK_Cell_Inhibition._Reviewed_in_PMID:24223577,curated,RVentoTormo,True
1166,CPI-SS075D9B9AD,154,617,uniprot;reactome,curated,LGarciaAlonso,True
1167,CPI-SS0F21F1570,154,501,uniprot;reactome,curated,LGarciaAlonso,True
1168,CPI-SC0EB9B5460,522,1517,reactome,curated,LGarciaAlonso,True
1169,CPI-SC069FF84F5,307,1517,PMID:1830891;PMID:8970045,curated,RVentoTormo,True
1170,CPI-SC0B5F57CE1,450,1517,uniprot,curated,RVentoTormo,True
1171,CPI-SC061E89E41,397,1517,uniprot,curated,RVentoTormo,True
1172,CPI-SS0ACD487F0,522,522,PMID:18701456,curated,RVentoTormo,True
1173,CPI-SS0A5AFF451,1284,522,Shilts screen - VALIDATED,curated,JShilts,True
1174,CPI-SC030C83222,522,1557,reactome,curated,LGarciaAlonso,True
1175,CPI-SS067BA9202,832,891,PMID:19283782,curated,RVentoTormo,True
1176,CPI-SC024FAED24,316,1513,uniprot,curated,RVentoTormo,True
1177,CPI-SC03FF6E42F,316,1515,uniprot,curated,RVentoTormo,True
1178,CPI-SC00C58C990,249,1421,1q69;PDB_partially,curated,RVentoTormo,True
1179,CPI-CS034170CC8,1531,658,reactome;uniprot,curated,LGarciaAlonso,False
1180,CPI-SC0CF28722B,42,1401,PMID:30120235,curated,LGarciaAlonso,True
1181,CPI-SS0E23CEB91,42,896,PMID:27192565;Uniprot,curated,RVentoTormo,True
1182,CPI-SS0CE693E3E,42,257,PMID:21670307;uniprot,curated,LGarciaAlonso,True
1183,CPI-SS066FE05CA,585,629,uniprot,curated,RVentoTormo,True
1184,CPI-SS02A170A99,368,969,PMID:11238599,curated,RVentoTormo,True
1185,CPI-CS0AFE4D0CB,1532,757,uniprot;reactome,curated,LGarciaAlonso,False
1186,CPI-CS00DCACEEE,1533,757,uniprot;reactome,curated,LGarciaAlonso,False
1187,CPI-CS0957C3253,1534,757,uniprot;reactome,curated,LGarciaAlonso,False
1188,CPI-CS0891F5216,1533,1070,HMRbase;uniprot;reactome,curated,LGarciaAlonso,False
1189,CPI-CS0C4ABE334,1534,1070,HMRbase;uniprot;reactome,curated,LGarciaAlonso,False
1190,CPI-CS0150916A7,1535,1070,HMRbase;uniprot;reactome,curated,LGarciaAlonso,False
1191,CPI-CS048E474A5,1536,1070,HMRbase;uniprot;reactome,curated,LGarciaAlonso,False
1192,CPI-CS0C89AD6A7,1537,1070,HMRbase;uniprot;reactome,curated,LGarciaAlonso,False
1193,CPI-CS0C1CAC8F7,1539,1070,HMRbase,curated,LGarciaAlonso,False
1194,CPI-CS087E1C654,1540,1070,HMRbase,curated,LGarciaAlonso,False
1195,CPI-CS0215886EA,1698,1070,uniprot;reactome;IUPHAR,curated,JCranley,False
1196,CPI-CS066F8F865,1699,1070,uniprot;reactome;IUPHAR,curated,JCranley,False
1197,CPI-CS01FC3CF4D,1533,1017,HMRbase;uniprot;reactome,curated,LGarciaAlonso,False
1198,CPI-CS0A0F970F5,1534,1017,HMRbase;uniprot;reactome,curated,LGarciaAlonso,False
1199,CPI-CS08225A985,1535,1017,uniprot;reactome;IUPHAR,curated,JCranley,False
1200,CPI-CS058C0BB88,1536,1017,uniprot;reactome;IUPHAR,curated,JCranley,False
1201,CPI-CS0208210C9,1537,1017,uniprot;reactome;IUPHAR,curated,JCranley,False
1202,CPI-CS077A507B6,1698,1017,uniprot;reactome;IUPHAR,curated,JCranley,False
1203,CPI-CS0E87D8FFA,1699,1017,uniprot;reactome;IUPHAR,curated,JCranley,False
1204,CPI-SS029C16DCA,396,251,Reviewed_in_PMID:23602662,curated,RVentoTormo,True
1205,CPI-SS0E9F84F1F,121,336,PMID:22710174,curated,RVentoTormo,True
1206,CPI-SS033A27302,48,336,PMID:22710174,curated,RVentoTormo,True
1207,CPI-SC0F30798CC,354,1538,1pvh;PDB_partially,curated,RVentoTormo,True
1208,CPI-SC0CDC669B3,343,1538,uniprot,curated,RVentoTormo,True
1209,CPI-CS0245870E9,1542,24,HMRbase;uniprot,curated,LGarciaAlonso,False
1210,CPI-CS0C2BD6C6B,1611,24,HMRbase;uniprot,curated,LGarciaAlonso,False
1211,CPI-SS04F90EE0D,375,912,PMID:11404363,curated,RVentoTormo,True
1212,CPI-SS0362EFFDE,409,948,reactome,curated,LGarciaAlonso,True
1213,CPI-SS029B74C35,409,919,reactome,curated,LGarciaAlonso,True
1214,CPI-CS05C6F5BDD,1543,625,uniprot;reactome,curated,LGarciaAlonso,False
1215,CPI-CS0586481F9,1543,636,uniprot;reactome,curated,LGarciaAlonso,False
1216,CPI-SC0324880F8,816,1547,1hyr;PDB_partially;Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,RVentoTormo,True
1217,CPI-SC00BFC481D,815,1547,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,RVentoTormo,True
1218,CPI-SC07B215915,967,1547,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,RVentoTormo,True
1219,CPI-SC013345660,966,1547,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,RVentoTormo,True
1220,CPI-SC059E0FCB6,965,1547,Induces_NK_Cell_Activation;PMID:24223577;PDB:1kcg_partially,curated,RVentoTormo,True
1221,CPI-SC0240A44BC,894,1547,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,RVentoTormo,True
1222,CPI-SC0A30300BD,833,1547,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577,curated,RVentoTormo,True
1223,CPI-SC0AAC92741,828,1547,Induces_NK_Cell_Activation._Reviewed_in_PMID:24223577._4s0u;PDB_partially,curated,RVentoTormo,True
1224,CPI-SC077F81192,218,1544,PMID:22710174,curated,RVentoTormo,True
1225,CPI-SC09C7944F4,218,1545,PMID:22710174,curated,RVentoTormo,True
1226,CPI-SC0C68323CF,218,1546,PMID:22710174,curated,RVentoTormo,True
1227,CPI-SS012AFC842,427,1062,uniprot,curated,RVentoTormo,True
1228,CPI-SS05D7900BF,418,1062,uniprot,curated,RVentoTormo,True
1229,CPI-SS027E12A36,427,445,PMID:10212223,curated,RVentoTormo,True
1230,CPI-SS04E690D72,418,445,PMID:25644401,curated,RVentoTormo,True
1231,CPI-SS0428CB89C,332,84,reactome;uniprot,curated,LGarciaAlonso,True
1232,CPI-SC0560E3B5F,712,1448,https:ghr.nlm.nih.govgeneNDP,curated,RVentoTormo,True
1233,CPI-SC09D3FA32B,230,1448,PMID:24532711,curated,RVentoTormo,True
1234,CPI-SC0953D36EF,144,1448,PMID:24532711,curated,RVentoTormo,True
1235,CPI-SC060CAF2BD,1043,1448,PMID:24532711,curated,RVentoTormo,True
1236,CPI-SC001BD2F39,291,1448,PMID:24032637,curated,RVentoTormo,True
1237,CPI-SC05D7BF6AC,915,1448,PMID:24032637,curated,RVentoTormo,True
1238,CPI-SC09E6AC2F5,683,1448,PMID:24532711,curated,RVentoTormo,True
1239,CPI-SC0BCA5D6A5,684,1448,PMID:24532711,curated,RVentoTormo,True
1240,CPI-SC09C59F73D,685,1448,PMID:24532711,curated,RVentoTormo,True
1241,CPI-SC016937C58,587,1448,PMID:24532711,curated,RVentoTormo,True
1242,CPI-SC0D721C667,978,1448,PMID:24532711,curated,RVentoTormo,True
1243,CPI-SC056F2D04E,1082,1448,PMID:24532711,curated,RVentoTormo,True
1244,CPI-SC0BAD0A831,61,1448,PMID:24532711,curated,RVentoTormo,True
1245,CPI-SC090C59110,686,1448,PMID:24032637,curated,RVentoTormo,True
1246,CPI-SC022BEBD83,977,1448,PMID:24532711,curated,RVentoTormo,True
1247,CPI-SC0BEC869BA,916,1448,PMID:24532711,curated,RVentoTormo,True
1248,CPI-SC0CDC53EF1,70,1448,PMID:24532711,curated,RVentoTormo,True
1249,CPI-SC096736E48,71,1448,PMID:24532711,curated,RVentoTormo,True
1250,CPI-SS02B2C16ED,941,928,reactome,curated,LGarciaAlonso,True
1251,CPI-SS04F1CBF06,134,603,uniprot,curated,LGarciaAlonso,True
1252,CPI-SS0E3C09735,134,101,uniprot,curated,LGarciaAlonso,True
1253,CPI-SS0503D8A55,134,852,uniprot,curated,MCSanchoSerra,True
1254,CPI-SS00C9DE87A,134,873,uniprot,curated,MCSanchoSerra,True
1255,CPI-SS0C72D53A2,989,873,uniprot,curated,LGarciaAlonso,True
1256,CPI-SS07660BCA2,134,127,uniprot,curated,MCSanchoSerra,True
1257,CPI-SS0BA4E3F44,989,845,uniprot,curated,MCSanchoSerra,True
1258,CPI-SS04B547174,162,509,uniprot;HMRbase;reactome,curated,LGarciaAlonso,True
1259,CPI-SS0C916344D,163,509,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,JCranley,True
1260,CPI-SS0E8F8E4F1,162,570,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,JCranley,True
1261,CPI-SS00399ED03,163,570,reactome,curated,LGarciaAlonso,True
1262,CPI-SS03142ADA9,162,622,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,JCranley,True
1263,CPI-SS02D4E44C7,163,622,reactome,curated,LGarciaAlonso,True
1264,CPI-SS0A5B111F1,162,503,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,JCranley,True
1265,CPI-SS0FCF733EA,163,503,reactome,curated,LGarciaAlonso,True
1266,CPI-SS06C93E09A,516,1102,uniprot;reactome;IUPHAR,curated,JCranley,True
1267,CPI-SS0BF87B9DD,516,1300,uniprot;reactome;IUPHAR,curated,JCranley,True
1268,CPI-SS0D5A3EC0A,707,900,uniprot;reactome,curated,LGarciaAlonso,True
1269,CPI-SS052127A00,159,231,uniprot,curated,RVentoTormo,True
1270,CPI-SS0BE3867AB,413,231,uniprot,curated,RVentoTormo,True
1271,CPI-SS018BD4882,632,990,uniprot,curated,LGarciaAlonso,True
1272,CPI-SS0148BDF1C,1145,990,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,JCranley,True
1273,CPI-SS07B3139A0,632,972,uniprot,curated,LGarciaAlonso,True
1274,CPI-SS0C849D294,1145,972,GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/),curated,JCranley,True
1275,CPI-SC08F1D4358,937,1548,reactome,curated,LGarciaAlonso,True
1276,CPI-SC08C72892F,937,1549,reactome,curated,LGarciaAlonso,True
1277,CPI-SC0397B3290,937,1550,PMID:22710174,curated,LGarciaAlonso,True
1278,CPI-SC0AB5E1FE3,937,1552,reactome;PMID:15150278,curated,LGarciaAlonso,True
1279,CPI-SC061F99EF4,937,1553,reactome;PMID:15150278,curated,LGarciaAlonso,True
1280,CPI-SC0C620668E,937,1551,PMID:22710174,curated,RVentoTormo,True
1281,CPI-SS031151895,890,627,uniprot;reactome,curated,LGarciaAlonso,True
1282,CPI-SS0888931C5,879,627,uniprot;reactome,curated,LGarciaAlonso,True
1283,CPI-SS014F62612,890,628,uniprot;reactome,curated,LGarciaAlonso,True
1284,CPI-SS06EFFDDF4,879,628,uniprot;reactome,curated,LGarciaAlonso,True
1285,CPI-SS0270A2CA9,299,846,uniprot,curated,LGarciaAlonso,True
1286,CPI-SC060C69786,951,1593,uniprot,curated,RVentoTormo,True
1287,CPI-SS05162C56B,413,804,uniprot,curated,RVentoTormo,True
1288,CPI-SS01D36DDFA,759,804,reactome,curated,LGarciaAlonso,True
